일자,시간,구,기온,습도,강수량,풍속,미세먼지,date,day
20190208,1900,마포구,-6.1,49,0,3.7,32,2019-02-08,5
20190208,700,송파구,-6.1,32,0,2.6,32,2019-02-08,5
20190208,800,송파구,-6.1,32,0,2.3,32,2019-02-08,5
20190208,1800,송파구,-6.1,39,0,2.3,32,2019-02-08,5
20190208,1900,송파구,-6.1,40,0,3,32,2019-02-08,5
20190208,700,영등포구,-6.1,32,0,2.9,33,2019-02-08,5
20190208,800,영등포구,-6.1,37,0,3,33,2019-02-08,5
20190208,1800,영등포구,-6.1,41,0,4.6,33,2019-02-08,5
20190208,1900,영등포구,-6.1,49,0,3.7,33,2019-02-08,5
20190209,700,강서구,-5.4,23,0,1.1,36,2019-02-09,6
20190209,800,강서구,-5.4,24,0,2,36,2019-02-09,6
20190209,1800,강서구,-5.4,38,0,1.5,36,2019-02-09,6
20190209,1900,강서구,-5.4,37,0,1.3,36,2019-02-09,6
20190209,700,마포구,-5.4,26,0,3.6,37,2019-02-09,6
20190209,800,마포구,-5.4,26,0,3.1,37,2019-02-09,6
20190209,1800,마포구,-5.4,40,0,2.8,37,2019-02-09,6
20190209,1900,마포구,-5.4,41,0,2.2,37,2019-02-09,6
20190209,700,송파구,-5.4,26,0,2.9,34,2019-02-09,6
20190209,800,송파구,-5.4,26,0,2.2,34,2019-02-09,6
20190209,1800,송파구,-5.4,37,0,0.9,34,2019-02-09,6
20190209,1900,송파구,-5.4,38,0,1.6,34,2019-02-09,6
20190209,700,영등포구,-5.4,26,0,3.6,36,2019-02-09,6
20190209,800,영등포구,-5.4,26,0,3.1,36,2019-02-09,6
20190209,1800,영등포구,-5.4,40,0,2.8,36,2019-02-09,6
20190209,1900,영등포구,-5.4,41,0,2.2,36,2019-02-09,6
20190210,700,강서구,-5,29,0,1.5,44,2019-02-10,7
20190210,800,강서구,-5,27,0,0.8,44,2019-02-10,7
20190210,1800,강서구,-5,46,0,1.6,44,2019-02-10,7
20190210,1900,강서구,-5,45,0,1.8,44,2019-02-10,7
20190210,700,마포구,-5,35,0,3.1,42,2019-02-10,7
20190210,800,마포구,-5,34,0,2.7,42,2019-02-10,7
20190210,1800,마포구,-5,46,0,2.7,42,2019-02-10,7
20190210,1900,마포구,-5,47,0,3.4,42,2019-02-10,7
20190210,700,송파구,-5,32,0,2.4,43,2019-02-10,7
20190210,800,송파구,-5,34,0,1.7,43,2019-02-10,7
20190210,1800,송파구,-5,44,0,1.9,43,2019-02-10,7
20190210,1900,송파구,-5,46,0,1.2,43,2019-02-10,7
20190210,700,영등포구,-5,35,0,3.1,41,2019-02-10,7
20190210,800,영등포구,-5,34,0,2.7,41,2019-02-10,7
20190210,1800,영등포구,-5,46,0,2.7,41,2019-02-10,7
20190210,1900,영등포구,-5,47,0,3.4,41,2019-02-10,7
20190211,700,강서구,-3,33,0,1.5,42,2019-02-11,1
20190211,800,강서구,-3,36,0,1.8,42,2019-02-11,1
20190211,1800,강서구,-3,38,0,0.8,42,2019-02-11,1
20190211,1900,강서구,-3,52,0,1.4,42,2019-02-11,1
20190211,700,마포구,-3,33,0,2.6,38,2019-02-11,1
20190211,800,마포구,-3,35,0,3.5,38,2019-02-11,1
20190211,1800,마포구,-3,40,0,2.1,38,2019-02-11,1
20190211,1900,마포구,-3,52,0,1.9,38,2019-02-11,1
20190211,700,송파구,-3,25,0,2.2,37,2019-02-11,1
20190211,800,송파구,-3,37,0,2.7,37,2019-02-11,1
20190211,1800,송파구,-3,45,0,0.6,37,2019-02-11,1
20190211,1900,송파구,-3,58,0,0.9,37,2019-02-11,1
20190211,700,영등포구,-3,33,0,2.6,40,2019-02-11,1
20190211,800,영등포구,-3,35,0,3.5,40,2019-02-11,1
20190211,1800,영등포구,-3,40,0,2.1,40,2019-02-11,1
20190211,1900,영등포구,-3,52,0,1.9,40,2019-02-11,1
20190212,700,강서구,-0.6,24,0,1.3,67,2019-02-12,2
20190212,800,강서구,-0.6,24,0,1.6,67,2019-02-12,2
20190212,1800,강서구,-0.6,39,0,1.5,67,2019-02-12,2
20190212,1900,강서구,-0.6,36,0,0.5,67,2019-02-12,2
20190212,700,마포구,-0.6,27,0,2.9,61,2019-02-12,2
20190212,800,마포구,-0.6,27,0,2.4,61,2019-02-12,2
20190212,1800,마포구,-0.6,39,0,1.9,61,2019-02-12,2
20190212,1900,마포구,-0.6,38,0,1.3,61,2019-02-12,2
20190212,700,송파구,-0.6,32,0,1.9,57,2019-02-12,2
20190212,800,송파구,-0.6,30,0,2,57,2019-02-12,2
20190212,1800,송파구,-0.6,31,0,1.5,57,2019-02-12,2
20190212,1900,송파구,-0.6,33,0,0.9,57,2019-02-12,2
20190212,700,영등포구,-0.6,27,0,2.9,60,2019-02-12,2
20190212,800,영등포구,-0.6,27,0,2.4,60,2019-02-12,2
20190212,1800,영등포구,-0.6,39,0,1.9,60,2019-02-12,2
20190212,1900,영등포구,-0.6,38,0,1.3,60,2019-02-12,2
20190213,700,강서구,-2.1,21,0,1.3,45,2019-02-13,3
20190213,800,강서구,-2.1,32,0,2.6,45,2019-02-13,3
20190213,1800,강서구,-2.1,29,0,1,45,2019-02-13,3
20190213,1900,강서구,-2.1,30,0,0.6,45,2019-02-13,3
20190213,700,마포구,-2.1,30,0,3.3,42,2019-02-13,3
20190213,800,마포구,-2.1,31,0,1.6,42,2019-02-13,3
20190213,1800,마포구,-2.1,31,0,1.7,42,2019-02-13,3
20190213,1900,마포구,-2.1,36,0,1.2,42,2019-02-13,3
20190213,700,송파구,-2.1,24,0,2.6,40,2019-02-13,3
20190213,800,송파구,-2.1,32,0,2,40,2019-02-13,3
20190213,1800,송파구,-2.1,29,0,0.8,40,2019-02-13,3
20190213,1900,송파구,-2.1,29,0,0.4,40,2019-02-13,3
20190213,700,영등포구,-2.1,30,0,3.3,43,2019-02-13,3
20190213,800,영등포구,-2.1,31,0,1.6,43,2019-02-13,3
20190213,1800,영등포구,-2.1,31,0,1.7,43,2019-02-13,3
20190213,1900,영등포구,-2.1,36,0,1.2,43,2019-02-13,3
20190214,700,강서구,-0.5,22,0,1.7,69,2019-02-14,4
20190214,800,강서구,-0.5,25,0,0.8,69,2019-02-14,4
20190214,1800,강서구,-0.5,51,0,0.9,69,2019-02-14,4
20190214,1900,강서구,-0.5,83,0,1.1,69,2019-02-14,4
20190214,700,마포구,-0.5,30,0,2.5,61,2019-02-14,4
20190214,800,마포구,-0.5,27,0,1.3,61,2019-02-14,4
20190214,1800,마포구,-0.5,48,0,1.6,61,2019-02-14,4
20190214,1900,마포구,-0.5,87,0,2.8,61,2019-02-14,4
20190214,700,송파구,-0.5,25,0,2.1,55,2019-02-14,4
20190214,800,송파구,-0.5,28,0,0.3,55,2019-02-14,4
20190214,1800,송파구,-0.5,55,0,2.4,55,2019-02-14,4
20190214,1900,송파구,-0.5,56,0,1.6,55,2019-02-14,4
20190214,700,영등포구,-0.5,30,0,2.5,58,2019-02-14,4
20190214,800,영등포구,-0.5,27,0,1.3,58,2019-02-14,4
20190214,1800,영등포구,-0.5,48,0,1.6,58,2019-02-14,4
20190214,1900,영등포구,-0.5,87,0,2.8,58,2019-02-14,4
20190215,700,강서구,-0.8,94,0.5,0.4,46,2019-02-15,5
20190215,800,강서구,-0.8,95,0,0.9,46,2019-02-15,5
20190215,1800,강서구,-0.8,72,0,1.2,46,2019-02-15,5
20190215,1900,강서구,-0.8,71,0,0.8,46,2019-02-15,5
20190215,700,마포구,-0.8,95,0.5,1.4,40,2019-02-15,5
20190215,800,마포구,-0.8,92,0.5,1.1,40,2019-02-15,5
20190215,1800,마포구,-0.8,70,0,2.7,40,2019-02-15,5
20190215,1900,마포구,-0.8,67,0,3,40,2019-02-15,5
20190215,700,송파구,-0.8,90,0,1.5,38,2019-02-15,5
20190215,800,송파구,-0.8,93,0,2,38,2019-02-15,5
20190215,1800,송파구,-0.8,70,0,1.5,38,2019-02-15,5
20190215,1900,송파구,-0.8,67,0,1.3,38,2019-02-15,5
20190215,700,영등포구,-0.8,95,0.5,1.4,43,2019-02-15,5
20190215,800,영등포구,-0.8,92,0.5,1.1,43,2019-02-15,5
20190215,1800,영등포구,-0.8,70,0,2.7,43,2019-02-15,5
20190215,1900,영등포구,-0.8,67,0,3,43,2019-02-15,5
20190216,700,강서구,-2.7,51,0,1.9,69,2019-02-16,6
20190216,800,강서구,-2.7,57,0,1.2,69,2019-02-16,6
20190216,1800,강서구,-2.7,62,0,0.7,69,2019-02-16,6
20190216,1900,강서구,-2.7,58,0,0.8,69,2019-02-16,6
20190216,700,마포구,-2.7,53,0,2.9,62,2019-02-16,6
20190216,800,마포구,-2.7,55,0,1.8,62,2019-02-16,6
20190216,1800,마포구,-2.7,54,0,1.8,62,2019-02-16,6
20190216,1900,마포구,-2.7,60,0,1.5,62,2019-02-16,6
20190216,700,송파구,-2.7,49,0,2.3,58,2019-02-16,6
20190216,800,송파구,-2.7,54,0,2,58,2019-02-16,6
20190216,1800,송파구,-2.7,58,0,1.1,58,2019-02-16,6
20190216,1900,송파구,-2.7,61,0,0.5,58,2019-02-16,6
20190216,700,영등포구,-2.7,53,0,2.9,61,2019-02-16,6
20190216,800,영등포구,-2.7,55,0,1.8,61,2019-02-16,6
20190216,1800,영등포구,-2.7,54,0,1.8,61,2019-02-16,6
20190216,1900,영등포구,-2.7,60,0,1.5,61,2019-02-16,6
20190217,700,강서구,-1.8,33,0,1.8,40,2019-02-17,7
20190217,800,강서구,-1.8,41,0,1.8,40,2019-02-17,7
20190217,1800,강서구,-1.8,59,0,0.2,40,2019-02-17,7
20190217,1900,강서구,-1.8,58,0,0.5,40,2019-02-17,7
20190217,700,마포구,-1.8,35,0,2.2,37,2019-02-17,7
20190217,800,마포구,-1.8,37,0,2.5,37,2019-02-17,7
20190217,1800,마포구,-1.8,55,0,1,37,2019-02-17,7
20190217,1900,마포구,-1.8,58,0,0.8,37,2019-02-17,7
20190217,700,송파구,-1.8,29,0,2.8,36,2019-02-17,7
20190217,800,송파구,-1.8,40,0,1.8,36,2019-02-17,7
20190217,1800,송파구,-1.8,74,0,0.7,36,2019-02-17,7
20190217,1900,송파구,-1.8,74,0,0.7,36,2019-02-17,7
20190217,700,영등포구,-1.8,35,0,2.2,36,2019-02-17,7
20190217,800,영등포구,-1.8,37,0,2.5,36,2019-02-17,7
20190217,1800,영등포구,-1.8,55,0,1,36,2019-02-17,7
20190217,1900,영등포구,-1.8,58,0,0.8,36,2019-02-17,7
20190218,700,강서구,0.9,35,0,0.9,47,2019-02-18,1
20190218,800,강서구,0.9,-1,-1,-1,47,2019-02-18,1
20190218,1800,강서구,0.9,91,0,0.7,47,2019-02-18,1
20190218,1900,강서구,0.9,-1,-1,-1,47,2019-02-18,1
20190218,700,마포구,0.9,38,0,2.7,47,2019-02-18,1
20190218,800,마포구,0.9,-1,-1,-1,47,2019-02-18,1
20190218,1800,마포구,0.9,96,0,1.5,47,2019-02-18,1
20190218,1900,마포구,0.9,-1,-1,-1,47,2019-02-18,1
20190218,700,송파구,0.9,34,0,1.4,46,2019-02-18,1
20190218,800,송파구,0.9,-1,-1,-1,46,2019-02-18,1
20190218,1800,송파구,0.9,89,0,0.8,46,2019-02-18,1
20190218,1900,송파구,0.9,-1,-1,-1,46,2019-02-18,1
20190218,700,영등포구,0.9,38,0,2.7,45,2019-02-18,1
20190218,800,영등포구,0.9,-1,-1,-1,45,2019-02-18,1
20190218,1800,영등포구,0.9,96,0,1.5,45,2019-02-18,1
20190218,1900,영등포구,0.9,-1,-1,-1,45,2019-02-18,1
20190219,700,강서구,1.4,76,0,1.5,43,2019-02-19,2
20190219,800,강서구,1.4,82,0,1.1,43,2019-02-19,2
20190219,1800,강서구,1.4,80,0,1.9,43,2019-02-19,2
20190219,1900,강서구,1.4,75,0,0.9,43,2019-02-19,2
20190219,700,마포구,1.4,74,0,2.1,46,2019-02-19,2
20190219,800,마포구,1.4,76,0,1.6,46,2019-02-19,2
20190219,1800,마포구,1.4,74,0,3.4,46,2019-02-19,2
20190219,1900,마포구,1.4,70,0,2.7,46,2019-02-19,2
20190219,700,송파구,1.4,76,0.5,1.1,43,2019-02-19,2
20190219,800,송파구,1.4,77,0,1.6,43,2019-02-19,2
20190219,1800,송파구,1.4,76,0,1.9,43,2019-02-19,2
20190219,1900,송파구,1.4,73,0,1.2,43,2019-02-19,2
20190219,700,영등포구,1.4,74,0,2.1,47,2019-02-19,2
20190219,800,영등포구,1.4,76,0,1.6,47,2019-02-19,2
20190219,1800,영등포구,1.4,74,0,3.4,47,2019-02-19,2
20190219,1900,영등포구,1.4,70,0,2.7,47,2019-02-19,2
20190220,700,강서구,1.7,58,0,1.6,69,2019-02-20,3
20190220,800,강서구,1.7,65,0,1.4,69,2019-02-20,3
20190220,1800,강서구,1.7,73,0,0.9,69,2019-02-20,3
20190220,1900,강서구,1.7,78,0,0.6,69,2019-02-20,3
20190220,700,마포구,1.7,56,0,1.9,60,2019-02-20,3
20190220,800,마포구,1.7,60,0,1.1,60,2019-02-20,3
20190220,1800,마포구,1.7,81,0,1.1,60,2019-02-20,3
20190220,1900,마포구,1.7,75,0,1.3,60,2019-02-20,3
20190220,700,송파구,1.7,55,0,1.5,56,2019-02-20,3
20190220,800,송파구,1.7,62,0,2,56,2019-02-20,3
20190220,1800,송파구,1.7,86,0,0.1,56,2019-02-20,3
20190220,1900,송파구,1.7,88,0,0.3,56,2019-02-20,3
20190220,700,영등포구,1.7,56,0,1.9,65,2019-02-20,3
20190220,800,영등포구,1.7,60,0,1.1,65,2019-02-20,3
20190220,1800,영등포구,1.7,81,0,1.1,65,2019-02-20,3
20190220,1900,영등포구,1.7,75,0,1.3,65,2019-02-20,3
20190221,700,강서구,2.4,39,0,1.4,79,2019-02-21,4
20190221,800,강서구,2.4,53,0,1.8,79,2019-02-21,4
20190221,1800,강서구,2.4,76,0,0.9,79,2019-02-21,4
20190221,1900,강서구,2.4,74,0,0.3,79,2019-02-21,4
20190221,700,마포구,2.4,43,0,2.6,73,2019-02-21,4
20190221,800,마포구,2.4,52,0,2.3,73,2019-02-21,4
20190221,1800,마포구,2.4,78,0,0.9,73,2019-02-21,4
20190221,1900,마포구,2.4,83,0,1.5,73,2019-02-21,4
20190221,700,송파구,2.4,42,0,1.4,83,2019-02-21,4
20190221,800,송파구,2.4,45,0,1.8,83,2019-02-21,4
20190221,1800,송파구,2.4,85,0,0.5,83,2019-02-21,4
20190221,1900,송파구,2.4,87,0,0.6,83,2019-02-21,4
20190221,700,영등포구,2.4,43,0,2.6,69,2019-02-21,4
20190221,800,영등포구,2.4,52,0,2.3,69,2019-02-21,4
20190221,1800,영등포구,2.4,78,0,0.9,69,2019-02-21,4
20190221,1900,영등포구,2.4,83,0,1.5,69,2019-02-21,4
20190222,700,강서구,4,35,0,0.7,85,2019-02-22,5
20190222,800,강서구,4,45,0,1.8,85,2019-02-22,5
20190222,1800,강서구,4,71,0,0,85,2019-02-22,5
20190222,1900,강서구,4,74,0,0,85,2019-02-22,5
20190222,700,마포구,4,35,0,2.8,72,2019-02-22,5
20190222,800,마포구,4,47,0,2,72,2019-02-22,5
20190222,1800,마포구,4,77,0,0.5,72,2019-02-22,5
20190222,1900,마포구,4,84,0,0.5,72,2019-02-22,5
20190222,700,송파구,4,36,0,1.6,75,2019-02-22,5
20190222,800,송파구,4,40,0,1.7,75,2019-02-22,5
20190222,1800,송파구,4,73,0,0.3,75,2019-02-22,5
20190222,1900,송파구,4,76,0,0.1,75,2019-02-22,5
20190222,700,영등포구,4,35,0,2.8,75,2019-02-22,5
20190222,800,영등포구,4,47,0,2,75,2019-02-22,5
20190222,1800,영등포구,4,77,0,0.5,75,2019-02-22,5
20190222,1900,영등포구,4,84,0,0.5,75,2019-02-22,5
20190223,700,강서구,6.8,18,0,0.7,73,2019-02-23,6
20190223,800,강서구,6.8,19,0,0,73,2019-02-23,6
20190223,1800,강서구,6.8,52,0,0.3,73,2019-02-23,6
20190223,1900,강서구,6.8,52,0,0.1,73,2019-02-23,6
20190223,700,마포구,6.8,23,0,2.2,64,2019-02-23,6
20190223,800,마포구,6.8,23,0,0,64,2019-02-23,6
20190223,1800,마포구,6.8,69,0,1.2,64,2019-02-23,6
20190223,1900,마포구,6.8,71,0,1.9,64,2019-02-23,6
20190223,700,송파구,6.8,24,0,0.9,54,2019-02-23,6
20190223,800,송파구,6.8,27,0,0.4,54,2019-02-23,6
20190223,1800,송파구,6.8,68,0,0.6,54,2019-02-23,6
20190223,1900,송파구,6.8,66,0,0.6,54,2019-02-23,6
20190223,700,영등포구,6.8,23,0,2.2,64,2019-02-23,6
20190223,800,영등포구,6.8,23,0,0,64,2019-02-23,6
20190223,1800,영등포구,6.8,69,0,1.2,64,2019-02-23,6
20190223,1900,영등포구,6.8,71,0,1.9,64,2019-02-23,6
20190224,700,강서구,6.3,26,0,1.2,85,2019-02-24,7
20190224,800,강서구,6.3,39,0,1.4,85,2019-02-24,7
20190224,1800,강서구,6.3,95,0,1,85,2019-02-24,7
20190224,1900,강서구,6.3,95,0,1,85,2019-02-24,7
20190224,700,마포구,6.3,30,0,2.6,72,2019-02-24,7
20190224,800,마포구,6.3,37,0,2.6,72,2019-02-24,7
20190224,1800,마포구,6.3,94,0,1.6,72,2019-02-24,7
20190224,1900,마포구,6.3,93,0,1.6,72,2019-02-24,7
20190224,700,송파구,6.3,32,0,2.5,60,2019-02-24,7
20190224,800,송파구,6.3,35,0,2.4,60,2019-02-24,7
20190224,1800,송파구,6.3,87,0,0.4,60,2019-02-24,7
20190224,1900,송파구,6.3,87,0,0.4,60,2019-02-24,7
20190224,700,영등포구,6.3,30,0,2.6,74,2019-02-24,7
20190224,800,영등포구,6.3,37,0,2.6,74,2019-02-24,7
20190224,1800,영등포구,6.3,94,0,1.6,74,2019-02-24,7
20190224,1900,영등포구,6.3,93,0,1.6,74,2019-02-24,7
20190225,700,강서구,4.7,31,0,2.3,87,2019-02-25,1
20190225,800,강서구,4.7,30,0,1.8,87,2019-02-25,1
20190225,1800,강서구,4.7,52,0,0.1,87,2019-02-25,1
20190225,1900,강서구,4.7,49,0,0.9,87,2019-02-25,1
20190225,700,마포구,4.7,36,0,2.7,87,2019-02-25,1
20190225,800,마포구,4.7,34,0,2.7,87,2019-02-25,1
20190225,1800,마포구,4.7,61,0,1.8,87,2019-02-25,1
20190225,1900,마포구,4.7,57,0,2,87,2019-02-25,1
20190225,700,송파구,4.7,40,0,3.2,86,2019-02-25,1
20190225,800,송파구,4.7,39,0,2.6,86,2019-02-25,1
20190225,1800,송파구,4.7,60,0,0.7,86,2019-02-25,1
20190225,1900,송파구,4.7,62,0,0.4,86,2019-02-25,1
20190225,700,영등포구,4.7,36,0,2.7,86,2019-02-25,1
20190225,800,영등포구,4.7,34,0,2.7,86,2019-02-25,1
20190225,1800,영등포구,4.7,61,0,1.8,86,2019-02-25,1
20190225,1900,영등포구,4.7,57,0,2,86,2019-02-25,1
20190226,700,강서구,5.2,25,0,2.4,59,2019-02-26,2
20190226,800,강서구,5.2,31,0,1.6,59,2019-02-26,2
20190226,1800,강서구,5.2,47,0,0.2,59,2019-02-26,2
20190226,1900,강서구,5.2,44,0,0.4,59,2019-02-26,2
20190226,700,마포구,5.2,29,0,3,53,2019-02-26,2
20190226,800,마포구,5.2,31,0,2.5,53,2019-02-26,2
20190226,1800,마포구,5.2,66,0,0,53,2019-02-26,2
20190226,1900,마포구,5.2,75,0,1.2,53,2019-02-26,2
20190226,700,송파구,5.2,26,0,2.5,52,2019-02-26,2
20190226,800,송파구,5.2,30,0,2.5,52,2019-02-26,2
20190226,1800,송파구,5.2,48,0,0.6,52,2019-02-26,2
20190226,1900,송파구,5.2,48,0,0.6,52,2019-02-26,2
20190226,700,영등포구,5.2,29,0,3,54,2019-02-26,2
20190226,800,영등포구,5.2,31,0,2.5,54,2019-02-26,2
20190226,1800,영등포구,5.2,66,0,0,54,2019-02-26,2
20190226,1900,영등포구,5.2,75,0,1.2,54,2019-02-26,2
20190227,700,강서구,7.8,23,0,2.6,93,2019-02-27,3
20190227,800,강서구,7.8,23,0,1,93,2019-02-27,3
20190227,1800,강서구,7.8,51,0,0.5,93,2019-02-27,3
20190227,1900,강서구,7.8,53,0,0,93,2019-02-27,3
20190227,700,마포구,7.8,26,0,3.5,80,2019-02-27,3
20190227,800,마포구,7.8,26,0,1.5,80,2019-02-27,3
20190227,1800,마포구,7.8,54,0,2,80,2019-02-27,3
20190227,1900,마포구,7.8,57,0,1.2,80,2019-02-27,3
20190227,700,송파구,7.8,31,0,2.4,65,2019-02-27,3
20190227,800,송파구,7.8,31,0,1.7,65,2019-02-27,3
20190227,1800,송파구,7.8,60,0,0.3,65,2019-02-27,3
20190227,1900,송파구,7.8,57,0,0.3,65,2019-02-27,3
20190227,700,영등포구,7.8,26,0,3.5,79,2019-02-27,3
20190227,800,영등포구,7.8,26,0,1.5,79,2019-02-27,3
20190227,1800,영등포구,7.8,54,0,2,79,2019-02-27,3
20190227,1900,영등포구,7.8,57,0,1.2,79,2019-02-27,3
20190228,700,강서구,6.6,34,0,2,97,2019-02-28,4
20190228,800,강서구,6.6,40,0,1.6,97,2019-02-28,4
20190228,1800,강서구,6.6,60,0,0.1,97,2019-02-28,4
20190228,1900,강서구,6.6,59,0,0.3,97,2019-02-28,4
20190228,700,마포구,6.6,35,0,3.4,90,2019-02-28,4
